time,A,A_A,A_A_A,A_A_A_A,A_A_A_A_A,A_A_A_A_A_A,A_A_A_A_A_A_A,A_A_A_A_A_A_A_A
5.285285285285285,0.024227767607196728,0.023846759054504924,0.02353540083767592,0.023691000736566777,0.024441432752399753,0.026070958061983663,0.02915678247156666,0.03499726461946118
5.345345345345345,0.023729496758756814,0.02347082615406828,0.02326962513008065,0.02352365667172597,0.02436735164688653,0.026091528311835296,0.029283020034397356,0.035257284759527364
5.405405405405405,0.023242946386904013,0.023102814543932204,0.023008654964591712,0.023358717702251116,0.024293760011742698,0.026111033200671176,0.02940684005152446,0.03551346334560543
5.465465465465465,0.02276715919402093,0.022742225559509086,0.022752284020822123,0.023196155308035808,0.024220727442228383,0.026129586575222314,0.029528363334488706,0.03576590174404581
5.525525525525525,0.02230229724651337,0.022389083219879233,0.022500483358162574,0.023035920072289866,0.024148211321344027,0.02614716695417654,0.029647597887250837,0.03601464499607769
5.585585585585585,0.02185996779005158,0.022048755836197764,0.02225503769385872,0.02287774891556575,0.024075021693600394,0.026162369165409965,0.029763398288300824,0.03625916223456023
5.645645645645645,0.021429412302647784,0.021716168091601394,0.022014187558625085,0.0227217962904826,0.024002210692119736,0.026176491996823283,0.02987687309970496,0.03650004801227817
5.7057057057057055,0.02101000091084052,0.021390974211228497,0.021777778517272705,0.022568027564463976,0.023929815089055798,0.026189609710464256,0.029988110135761005,0.03673738721997179
5.7657657657657655,0.020601103741168306,0.021072828420217436,0.0215456561346126,0.022416408104933443,0.02385787165656232,0.026201796568380627,0.030097197210766705,0.036971264748381354
5.8258258258258255,0.02020209092016968,0.020761384943706586,0.021317665975455796,0.02226690327931456,0.02378641716679306,0.026213126832620157,0.030204222139019823,0.03720176548824715
5.885885885885886,0.01981233257438316,0.02045629800683431,0.02109365360461332,0.022119478455030886,0.023715488391901757,0.026223674765230597,0.030309272734818104,0.03742897433030945
5.945945945945946,0.019431198830347284,0.020157221834738982,0.0208734645868962,0.02197409899950599,0.023645122104042158,0.0262335146282597,0.030412436812459302,0.03765297616530852
6.006006006006006,0.019058059814600573,0.01986381065255897,0.020656944487115456,0.021830730280163427,0.023575355075368013,0.026242720683755223,0.03051380218624118,0.03787385588398464
6.066066066066066,0.018692285653681556,0.019575718685432644,0.020443938870082116,0.02168933766442676,0.023506224078033065,0.02625136719376492,0.03061345667046148,0.038091698377078084
6.126126126126126,0.018333246474128765,0.019292600158498374,0.020234293300607206,0.021549886519719553,0.023437765884191067,0.026259528420336534,0.03071148807941796,0.038306588535329124
6.186186186186186,0.017983627584586423,0.0190157476929037,0.020028446339253814,0.021412339426481245,0.02336971811038528,0.026266879283899973,0.030807617095857835,0.038518373991400665
6.246246246246246,0.017648578059654696,0.018747671527465745,0.01982727724718588,0.021276656893929727,0.023301596047692347,0.02627279792351642,0.030901291558929744,0.03872672605329073
6.306306306306306,0.017321509293465143,0.018485081022430377,0.019629565734340604,0.021142809298834074,0.023233974172734137,0.026278076380759425,0.030993259167848203,0.03893215606113192
6.366366366366366,0.017002050807747634,0.01822775859862258,0.019435203764261166,0.021010761790551315,0.023166865850344876,0.026282757671340324,0.03108357901083929,0.039134730341494464
6.426426426426427,0.01668983212423202,0.017975486676867325,0.01924408330049074,0.02088047951843847,0.023100284445358787,0.026286884810970447,0.03117231017612908,0.03933451522094857
6.486486486486487,0.016384482764648173,0.017728047677989602,0.019056096306572515,0.02075192763185257,0.023034243322610098,0.02629050081536113,0.031259511751943636,0.03953157702606447
6.546546546546547,0.016085632250725956,0.01748522402281439,0.018871134746049668,0.020625071280150637,0.02296875584693303,0.0262936487002237,0.031345242826509044,0.039725982083412374
6.606606606606607,0.015792910104195233,0.01724679813216667,0.01868909058246538,0.0204998756126897,0.022903835383161816,0.026296371481269495,0.03142956248805138,0.0399177967195625
6.666666666666667,0.015505945846785864,0.01701255242687142,0.01850985577936283,0.020376305778826775,0.022839495296130677,0.026298712174209846,0.0315125298247967,0.04010708726108506
6.726726726726727,0.015224369000227715,0.01678226932775363,0.0183333223002852,0.020254326927918894,0.02277574895067384,0.026300713794756084,0.0315942039249711,0.04029392003455029
6.786786786786787,0.014947809086250647,0.016555731255638268,0.018159382108775667,0.02013390420932308,0.02271260971162553,0.02630241935861954,0.031674643876800634,0.0404783613665284
6.846846846846847,0.01467935158630801,0.016334550389962597,0.017988668560291854,0.020015098430639238,0.022649827601473684,0.02630344943938341,0.03175346865716528,0.04066012881583418
6.906906906906907,0.014419397403364348,0.016118917559510726,0.017821239099417248,0.01989789609244934,0.022587357206200784,0.02630375276232845,0.03183063912003472,0.04083921086296228
6.966966966966967,0.014165221851960242,0.01590736874960945,0.017656480651929936,0.019782197181509833,0.02252539128001317,0.026303660111651354,0.03190651415842963,0.041015911415827305
7.027027027027027,0.013916606538189963,0.015699766902182898,0.017494317807366187,0.019667971056753154,0.022463931598995047,0.02630319591290394,0.0319811334928578,0.04119028145298424
7.087087087087087,0.013673333068147773,0.015495974959155204,0.017334675155262286,0.019555187077111735,0.022402979939230603,0.026302384591638025,0.03205453684382702,0.041362371952988114
7.147147147147147,0.01343518304792794,0.015295855862450499,0.0171774772851545,0.01944381460151801,0.02234253807680403,0.026301250573405408,0.032126763931845076,0.04153223389439393
7.207207207207207,0.013201938083624725,0.015099272553992916,0.017022648786579116,0.019333822988904414,0.022282607787799523,0.026299818283757912,0.03219785447741975,0.041699918255756675
7.267267267267267,0.0129733797813324,0.014906087975706589,0.016870114249072404,0.01922518159820338,0.022223190848301277,0.026298112148247347,0.03226784820105883,0.04186547601563138
7.327327327327327,0.012749289747145226,0.014716165069515648,0.016719798262170644,0.019117859788347343,0.02216428903439349,0.026296156592425523,0.032336784823270105,0.042028958152573036
7.387387387387387,0.012529449587157472,0.014529366777344227,0.01657162541541011,0.01901182691826874,0.022105904122160343,0.02629397604184425,0.032404704064561356,0.042190415645136654
7.4474474474474475,0.012313640907463402,0.014345556041116458,0.01642552029832708,0.018907052346900002,0.022048037887686042,0.02629159492205535,0.03247164564544037,0.04234989947187724
7.5075075075075075,0.012106050558258892,0.014167202647415821,0.016282681599820444,0.018803881322751563,0.021990475856347492,0.026288474140214596,0.03253693662178843,0.042506773889595374
7.5675675675675675,0.011904209970595613,0.013992837975906312,0.016142383106310592,0.018702091202376942,0.021933330263929473,0.02628492596404589,0.03260098073937942,0.04266144065063234
7.627627627627628,0.01170678034900871,0.013821661960344222,0.01600422536106545,0.018601555743361746,0.021876657886335492,0.026281118140759265,0.03266399897327597,0.04281412538995415
7.687687687687688,0.011513598323109152,0.01365357010333757,0.015868148867705944,0.01850224899967142,0.021820457798579346,0.02627706805730364,0.03272602214247825,0.042964870508646516
7.747747747747748,0.011324500522507903,0.013488457907494379,0.015734094129853007,0.018404145025271403,0.021764729075674845,0.026272793100627943,0.032787081065986406,0.043113718407795196
7.807807807807808,0.011139323576815924,0.013326220875422668,0.015602001651127568,0.018307217874127146,0.02170947079263579,0.026268310657681086,0.0328472065628006,0.04326071148848591
7.867867867867868,0.010957904115644184,0.01316675450973046,0.01547181193515056,0.018211441600204083,0.021654682024475982,0.026263638115411988,0.032906429451920995,0.0434058921518044
7.927927927927928,0.010780078768603648,0.013009954313025776,0.015343465485542914,0.018116790257467666,0.021600361846209226,0.026258792860769577,0.032964780552347736,0.04354930279883639
7.987987987987988,0.010605684165305277,0.012855715787916635,0.015216902805925558,0.018023237899883335,0.021546509332849333,0.026253792280702765,0.03302229068308098,0.04369098583066762
8.048048048048049,0.010434556935360035,0.01270393443701106,0.015092064399919424,0.017930758581416534,0.021493123559410098,0.026248653762160477,0.0330789906631209,0.04383098364838382
8.108108108108109,0.010266533708378893,0.01255450576291707,0.014968890771145446,0.017839326356032706,0.021440203600905327,0.02624339469209163,0.03313491131146764,0.043969338653070726
8.168168168168169,0.010101451113972813,0.01240732526824269,0.014847322423224552,0.0177489152776973,0.021387748532348826,0.02623803245744515,0.03319008344712136,0.04410609324581406
